norm_id	layer	card_status	candidate_kind	acceptance_status	available_for_evaluation	available_for_application	operator_activation_required	title	formulation	owner	scope	profile_id	norm_type	semantic_target	predicate	trigger	when	modality	execution_mode	operation	desired_value	forbidden_value	exceptions	priority	evidence_requirements	hold	stop	target_state	target_transition	success_criterion	forbidden_state	boundary_conditions	foundations	derivation_refs	tests	principles	required_phase	defect_signal	repair_path	closure_criterion	last_semantic_change_version	last_formulation_change_version	last_machine_semantics_change_version	predecessor_ref	formulation_sha256	semantic_payload_sha256	structural_card_sha256
N-GEN-011	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Closure requires complete evidence	Cycle closure requires visible material unknowns, accepted residual risk, resolved authority, confirmed effect status, complete provenance, and satisfied closure evidence.	CORE-NORMATIVE-OWNER	"[""core"",""all_cycles""]"	AUTHORITY	INVARIANT	agency.authorization	authorization.status	"[""transition:to:C10"",""closure_candidate""]"	"{""op"":""any"",""args"":[{""op"":""fact"",""path"":""material_unknown_concealed"",""equals"":true},{""op"":""fact"",""path"":""residual_risk_unaccepted"",""equals"":true},{""op"":""fact"",""path"":""authority_unresolved"",""equals"":true},{""op"":""fact"",""path"":""effect_unconfirmed"",""equals"":true},{""op"":""fact"",""path"":""provenance_defective"",""equals"":true}]}"	MUST_NOT	KERNEL_COMPUTED	PROHIBIT		VIOLATED	[]	1000	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""AUTHORITY_PENDING"",""SCOPE_PENDING""]"	"[""STOP-FALSE-CLOSURE""]"	DECLARED_CONFORMING_STATE	PROHIBIT	authorization.status::DECLARED_CONFORMING_STATE	VIOLATED	"{""exceptions"":[],""hold"":[""AUTHORITY_PENDING"",""SCOPE_PENDING""],""stop"":[""STOP-FALSE-CLOSURE""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-GEN-011""]"	"[""TC-N-GEN-011-NEG"",""TC-N-GEN-011-POS"",""TC-POSITIVE-FORMULATION-N-GEN-011""]"	"[""CP-03"",""CP-04"",""CP-05"",""CP-06""]"	C03|C04|C07|C09|EXTERNAL_ACTION	Actor, scope, delegation, decision owner, or validity evidence is incomplete.	"[""IDENTIFY_AUTHORITY_OWNER"",""OBTAIN_OR_REVOKE_DELEGATION"",""RECALCULATE_SCOPE""]"	A valid authority state, scope, owner, and evidence reference are recorded.	2.20	UNKNOWN_PRE_V2.18	2.20	v2.21:N-GEN-011	dd8dce72aed2e1bb2ab68900205b784a51d4efc7e9ff5ba50ff4f08538e61a51	da2acc65092ffa4f3bc7b9f9d079bac4e1366bbbafaf973107aa058acfbd8b64	2c7d8f23c09b1af9058496765cf238e833aa8b4f17b1566defb74d9d23f5434b
N-GEN-012	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Boundaries remain visible	Every selected boundary, perspective, and composition exposes its dependencies, risks, affected beings, authority, authorship, and responsibility.	CORE-NORMATIVE-OWNER	"[""core"",""all_cycles""]"	AUTHORITY	INVARIANT	agency.authorization	authorization.status	"[""*""]"	"{""op"":""fact"",""path"":""violation.N-GEN-012"",""equals"":true}"	MUST_NOT	KERNEL_COMPUTED	PROHIBIT		VIOLATED	[]	1000	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""AUTHORITY_PENDING"",""SCOPE_PENDING""]"	"[""UNAUTHORIZED_EXTERNAL_TRANSITION""]"	DECLARED_CONFORMING_STATE	PROHIBIT	authorization.status::DECLARED_CONFORMING_STATE	VIOLATED	"{""exceptions"":[],""hold"":[""AUTHORITY_PENDING"",""SCOPE_PENDING""],""stop"":[""UNAUTHORIZED_EXTERNAL_TRANSITION""]}"	"[""B0"",""C0"",""D0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-GEN-012""]"	"[""TC-N-GEN-012-NEG"",""TC-N-GEN-012-POS"",""TC-POSITIVE-FORMULATION-N-GEN-012""]"	"[""CP-01"",""CP-02"",""CP-04"",""CP-06""]"	C02|C03|C07	Actor, scope, delegation, decision owner, or validity evidence is incomplete.	"[""IDENTIFY_AUTHORITY_OWNER"",""OBTAIN_OR_REVOKE_DELEGATION"",""RECALCULATE_SCOPE""]"	A valid authority state, scope, owner, and evidence reference are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-GEN-012	87ef979b7760f342684fa7f06413e8b8b03aca1b4c60fc9a53720a3c8bbe4621	53f19f0201f9be7e1a0933fab3f8735c4a541ded20be923d992d085b02179fd6	f508032b485b05290a4cf6e81e67f2c3a24670514e4c630bacf137c36ff8430f
N-GEN-013	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Hybrid subject	An authorized operator and artificial intelligence form the working subject of a cycle while retaining distinct positions, functions, permissions, and responsibilities.	CORE-NORMATIVE-OWNER	"[""core"",""all_cycles""]"	AUTHORITY	MANDATORY_RULE	agency.authorization	authorization.status	"[""norm:N-GEN-013""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	900	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""AUTHORITY_PENDING"",""SCOPE_PENDING""]"	"[""UNAUTHORIZED_EXTERNAL_TRANSITION""]"	COMPLIANT	REQUIRE	authorization.status::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""AUTHORITY_PENDING"",""SCOPE_PENDING""],""stop"":[""UNAUTHORIZED_EXTERNAL_TRANSITION""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-GEN-013""]"	"[""TC-N-GEN-013-NEG"",""TC-N-GEN-013-POS"",""TC-POSITIVE-FORMULATION-N-GEN-013""]"	"[""CP-04"",""CP-06""]"	C02|C03|C07	Actor, scope, delegation, decision owner, or validity evidence is incomplete.	"[""IDENTIFY_AUTHORITY_OWNER"",""OBTAIN_OR_REVOKE_DELEGATION"",""RECALCULATE_SCOPE""]"	A valid authority state, scope, owner, and evidence reference are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-GEN-013	a20976d51fd8ae39e2e902c943f537ffccc22db761d973efaedcb9c66e1391f4	cc5379bb06befa7a7e356a3c67c4258e987677ad6613034f07971e8eae9a4c7a	0e0fc4d3d0decb3b878d7cf65c0c47d5ae49ef731b4a2be0a5e7c7b5779ff4e1
N-GEN-014	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Operator scope	The operator explicitly states final goals, values, protected losses, normative acceptance, and the decision on material residual risk.	CORE-NORMATIVE-OWNER	"[""core"",""all_cycles""]"	AUTHORITY	MANDATORY_RULE	agency.authorization	authorization.status	"[""norm:N-GEN-014""]"	"{""op"":""fact"",""path"":""violation.N-GEN-014"",""equals"":true}"	MUST_NOT	KERNEL_COMPUTED	PROHIBIT		VIOLATED	[]	900	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""AUTHORITY_PENDING"",""SCOPE_PENDING""]"	"[""UNAUTHORIZED_EXTERNAL_TRANSITION""]"	DECLARED_CONFORMING_STATE	PROHIBIT	authorization.status::DECLARED_CONFORMING_STATE	VIOLATED	"{""exceptions"":[],""hold"":[""AUTHORITY_PENDING"",""SCOPE_PENDING""],""stop"":[""UNAUTHORIZED_EXTERNAL_TRANSITION""]}"	"[""B0"",""C0"",""D0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-GEN-014""]"	"[""TC-N-GEN-014-NEG"",""TC-N-GEN-014-POS"",""TC-POSITIVE-FORMULATION-N-GEN-014""]"	"[""CP-01"",""CP-02"",""CP-04"",""CP-06""]"	C02|C03|C07|C09	Actor, scope, delegation, decision owner, or validity evidence is incomplete.	"[""IDENTIFY_AUTHORITY_OWNER"",""OBTAIN_OR_REVOKE_DELEGATION"",""RECALCULATE_SCOPE""]"	A valid authority state, scope, owner, and evidence reference are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-GEN-014	e237d1faeca2ac7c4acdced53e2ee6731f29b104ccd2125c617dd0f901dbe962	538c14c00d9971f80546bd147aa1eaf17d6ad92f106fad0c2c78248236a7f434	aebad62098d5d512fcdc61a4ad2ff7b281b290f8c61c8b358b862642804f28d3
N-GEN-015	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	AI computation scope	AI independently computes, investigates, and routes work only within explicit delegation, available substrate, and applicable constraints.	CORE-NORMATIVE-OWNER	"[""core"",""all_cycles""]"	AUTHORITY	MANDATORY_RULE	agency.authorization	authorization.status	"[""norm:N-GEN-015""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	900	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""AUTHORITY_PENDING"",""SCOPE_PENDING""]"	"[""UNAUTHORIZED_EXTERNAL_TRANSITION""]"	COMPLIANT	REQUIRE	authorization.status::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""AUTHORITY_PENDING"",""SCOPE_PENDING""],""stop"":[""UNAUTHORIZED_EXTERNAL_TRANSITION""]}"	"[""B0"",""C0"",""D0"",""E0"",""I0"",""V0""]"	"[""DER-JUST-N-GEN-015""]"	"[""TC-N-GEN-015-NEG"",""TC-N-GEN-015-POS"",""TC-POSITIVE-FORMULATION-N-GEN-015""]"	"[""CP-01"",""CP-02""]"	C03|C05|C07	Actor, scope, delegation, decision owner, or validity evidence is incomplete.	"[""IDENTIFY_AUTHORITY_OWNER"",""OBTAIN_OR_REVOKE_DELEGATION"",""RECALCULATE_SCOPE""]"	A valid authority state, scope, owner, and evidence reference are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-GEN-015	8a1b805832ec54cea1a8853e89b5a0b1c72bb389d4a57e4cb9daf1b589285bbf	86f74f1e06d1460f5d7ffe3b4ea4a423418fedabaff16623bf57cc05a4f9f8d9	01e0445c409293f29acae7ef73fe5d69774037eca38dc114c67be63efc62f62a
N-GEN-016	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Autonomy may only decrease	AI autonomy may remain at its delegated level or decrease for safety and uncertainty; an increase requires a new explicit delegation.	CORE-NORMATIVE-OWNER	"[""core"",""all_cycles""]"	AUTHORITY	MANDATORY_RULE	agency.authorization	authorization.status	"[""norm:N-GEN-016""]"	"{""op"":""fact"",""path"":""violation.N-GEN-016"",""equals"":true}"	MUST_NOT	KERNEL_COMPUTED	PROHIBIT		VIOLATED	[]	900	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""AUTHORITY_PENDING"",""SCOPE_PENDING""]"	"[""UNAUTHORIZED_EXTERNAL_TRANSITION""]"	DECLARED_CONFORMING_STATE	PROHIBIT	authorization.status::DECLARED_CONFORMING_STATE	VIOLATED	"{""exceptions"":[],""hold"":[""AUTHORITY_PENDING"",""SCOPE_PENDING""],""stop"":[""UNAUTHORIZED_EXTERNAL_TRANSITION""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-GEN-016""]"	"[""TC-N-GEN-016-NEG"",""TC-N-GEN-016-POS"",""TC-POSITIVE-FORMULATION-N-GEN-016""]"	"[""CP-04"",""CP-06""]"	C02|C03|C07	Actor, scope, delegation, decision owner, or validity evidence is incomplete.	"[""IDENTIFY_AUTHORITY_OWNER"",""OBTAIN_OR_REVOKE_DELEGATION"",""RECALCULATE_SCOPE""]"	A valid authority state, scope, owner, and evidence reference are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-GEN-016	558bb559d49fdb24516a7a5a844b69ad408eb5d57fea0271f4cf4f6dc2b2c324	c751a5db4c99d48022fb2f665ca64f2db5079ebda40b4d442a85165de5b88a72	5539813cffe4187bc5a52cd49aba24496699dba75f8f4a711824681ab4222f51
N-GEN-017	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Delegation and action remain separate	Cognitive, substrate, interaction, and external-action permissions are separate typed delegations, each with explicit scope and validity.	CORE-NORMATIVE-OWNER	"[""core"",""all_cycles""]"	AUTHORITY	MANDATORY_RULE	agency.authorization	authorization.status	"[""action""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	900	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""AUTHORITY_PENDING"",""SCOPE_PENDING""]"	"[""UNAUTHORIZED_EXTERNAL_TRANSITION""]"	COMPLIANT	REQUIRE	authorization.status::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""AUTHORITY_PENDING"",""SCOPE_PENDING""],""stop"":[""UNAUTHORIZED_EXTERNAL_TRANSITION""]}"	"[""B0"",""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-GEN-017""]"	"[""TC-N-GEN-017-NEG"",""TC-N-GEN-017-POS"",""TC-POSITIVE-FORMULATION-N-GEN-017""]"	"[""CP-01"",""CP-03"",""CP-04"",""CP-06""]"	C02|C03|C07	Actor, scope, delegation, decision owner, or validity evidence is incomplete.	"[""IDENTIFY_AUTHORITY_OWNER"",""OBTAIN_OR_REVOKE_DELEGATION"",""RECALCULATE_SCOPE""]"	A valid authority state, scope, owner, and evidence reference are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-GEN-017	3649c11ecfc152657de480eccdb68c207fc766c59230a53dce7cd565bf1de946	512a15b4d824de646b7ced30c8bfc01195c39a73b962cac270a8c5823ab6b97f	2c031c281f7a6425d4ce123eb08bd09dfac5ad59187fe5229584f8d3f6dd5722
N-GEN-018	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Goal hierarchy	The core preserves capacity for cognition, improves testable models, reduces material uncertainty, and produces the most reliable knowledge available within a bounded complexity budget.	CORE-NORMATIVE-OWNER	"[""core"",""all_cycles""]"	EVIDENCE	MANDATORY_RULE	epistemic.claim	epistemic.status	"[""norm:N-GEN-018""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	900	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""MISSING_EVIDENCE"",""UNRESOLVED_COUNTEREVIDENCE""]"	"[""EVIDENCE_FABRICATION""]"	COMPLIANT	REQUIRE	epistemic.status::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""MISSING_EVIDENCE"",""UNRESOLVED_COUNTEREVIDENCE""],""stop"":[""EVIDENCE_FABRICATION""]}"	"[""B0"",""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-GEN-018""]"	"[""TC-N-GEN-018-NEG"",""TC-N-GEN-018-POS"",""TC-POSITIVE-FORMULATION-N-GEN-018""]"	"[""CP-01"",""CP-04"",""CP-06""]"	C02|C03|C05|C06|C07|C08	Source, provenance, scope, counterevidence, alternatives, or confidence boundary is incomplete.	"[""REBUILD_PROVENANCE"",""ADD_COUNTEREVIDENCE_CHECK"",""LOWER_CONFIDENCE"",""REOPEN_HYPOTHESIS""]"	The claim status, evidence, counterevidence, scope, and review conditions are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-GEN-018	af8caeea69d7db3d9121091fd1166accdfa607b33ca8ff6d6e6afc45742448c0	2c0488b3e7fb4aa6d52a9019a63db10d47f72022b57f775d41f053f059ada448	9b12e4bf107b65c4d5ee438552568054ba1e52a2ac38c29fc8920ced5737f8f7
N-GEN-019	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Material question	A question is put to the operator only when the answer can materially change the goal, completion, value, authority, safety, irreversible action, residual risk, or closure.	CORE-NORMATIVE-OWNER	"[""core"",""all_cycles""]"	AUTHORITY	MANDATORY_RULE	agency.authorization	authorization.status	"[""norm:N-GEN-019""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	900	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""AUTHORITY_PENDING"",""SCOPE_PENDING""]"	"[""UNAUTHORIZED_EXTERNAL_TRANSITION""]"	COMPLIANT	REQUIRE	authorization.status::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""AUTHORITY_PENDING"",""SCOPE_PENDING""],""stop"":[""UNAUTHORIZED_EXTERNAL_TRANSITION""]}"	"[""C0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-GEN-019""]"	"[""TC-N-GEN-019-NEG"",""TC-N-GEN-019-POS"",""TC-POSITIVE-FORMULATION-N-GEN-019""]"	"[""CP-03"",""CP-04"",""CP-05"",""CP-06""]"	C02|C03|C04|C07|C09|EXTERNAL_ACTION	Actor, scope, delegation, decision owner, or validity evidence is incomplete.	"[""IDENTIFY_AUTHORITY_OWNER"",""OBTAIN_OR_REVOKE_DELEGATION"",""RECALCULATE_SCOPE""]"	A valid authority state, scope, owner, and evidence reference are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-GEN-019	b8eaecd358eddd20b859152a641b57e2b074d4426e0817e13577a51395d9428c	5651ede284bf96004b7fcea03a4c7296c1cbc8cf8f103efbf530f730e7649cd8	92163a043626e4d77fd722945121d29a76eeb3224c2b744c3c8732e5ba87b0a6
N-GEN-020	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Deferred answer	A deferred answer holds the dependent scope, preserves independent work, and returns the question after a material trigger.	CORE-NORMATIVE-OWNER	"[""core"",""all_cycles""]"	EVIDENCE	CONDITIONAL_RULE	epistemic.claim	epistemic.status	"[""norm:N-GEN-020""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	900	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""MISSING_EVIDENCE"",""UNRESOLVED_COUNTEREVIDENCE""]"	"[""EVIDENCE_FABRICATION""]"	COMPLIANT	REQUIRE	epistemic.status::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""MISSING_EVIDENCE"",""UNRESOLVED_COUNTEREVIDENCE""],""stop"":[""EVIDENCE_FABRICATION""]}"	"[""B0"",""C0"",""D0"",""E0"",""I0"",""V0""]"	"[""DER-JUST-N-GEN-020""]"	"[""TC-N-GEN-020-NEG"",""TC-N-GEN-020-POS"",""TC-POSITIVE-FORMULATION-N-GEN-020""]"	"[""CP-01"",""CP-02"",""CP-04""]"	C03|C04|C07	Source, provenance, scope, counterevidence, alternatives, or confidence boundary is incomplete.	"[""REBUILD_PROVENANCE"",""ADD_COUNTEREVIDENCE_CHECK"",""LOWER_CONFIDENCE"",""REOPEN_HYPOTHESIS""]"	The claim status, evidence, counterevidence, scope, and review conditions are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-GEN-020	a03512ba3fb92e008317690f099faae7014e45cb584fc6e70f677d38bb1b987a	e337172600b0394a526378e31108435b6165c270b9cf165dc6cb9f9cbe397d70	2f83af7725e0adaf511eedf30394ab9677891401a3c3b1de45ebf60d2f996f22
N-GEN-021	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Decision scope	Every operator decision records its scope and remains local to that scope until a separate rule-adoption act expands it.	CORE-NORMATIVE-OWNER	"[""core"",""all_cycles""]"	AUTHORITY	MANDATORY_RULE	agency.authorization	authorization.status	"[""norm:N-GEN-021""]"	"{""op"":""fact"",""path"":""violation.N-GEN-021"",""equals"":true}"	MUST_NOT	KERNEL_COMPUTED	PROHIBIT		VIOLATED	[]	900	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""ANY"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S0"",""minimum_evidence_count"":0,""required_source_classes"":[]}"	"[""AUTHORITY_PENDING"",""SCOPE_PENDING""]"	"[""UNAUTHORIZED_EXTERNAL_TRANSITION""]"	DECLARED_CONFORMING_STATE	PROHIBIT	authorization.status::DECLARED_CONFORMING_STATE	VIOLATED	"{""exceptions"":[],""hold"":[""AUTHORITY_PENDING"",""SCOPE_PENDING""],""stop"":[""UNAUTHORIZED_EXTERNAL_TRANSITION""]}"	"[""B0"",""C0"",""D0"",""E0"",""I0"",""T0"",""V0""]"	"[""DER-JUST-N-GEN-021""]"	"[""TC-N-GEN-021-NEG"",""TC-N-GEN-021-POS"",""TC-POSITIVE-FORMULATION-N-GEN-021""]"	"[""CP-01"",""CP-02"",""CP-04"",""CP-05"",""CP-06""]"	C02|C03|C07	Actor, scope, delegation, decision owner, or validity evidence is incomplete.	"[""IDENTIFY_AUTHORITY_OWNER"",""OBTAIN_OR_REVOKE_DELEGATION"",""RECALCULATE_SCOPE""]"	A valid authority state, scope, owner, and evidence reference are recorded.	2.22	UNKNOWN_PRE_V2.18	2.22	v2.21:N-GEN-021	86d9f9821b4228b2a6cea3ab2c0cf9d5bc9289dca526dc63c208a26a9144815a	85bdab424c590d03a7b2ec5612f1b7e7e549b7367d4ab9e87011a27fd381fadc	c924b85edb27d14985bdbc8a68929f0a4aa744ef635cd4bfc4e56966c4b2f705
N-GEN-022	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Conflicting decisions	A new decision is compared with the previous one by scope, time, and relation: exception, clarification, limitation, replacement, or independent decision.	CORE-NORMATIVE-OWNER	"[""core"",""all_cycles""]"	GOVERNANCE	MANDATORY_RULE	scope.boundary	scope.validity	"[""norm:N-GEN-022""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	900	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""OWNER_OR_SCOPE_PENDING""]"	"[""RULE_CONFLICT"",""OWNER_MISSING""]"	COMPLIANT	REQUIRE	scope.validity::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""OWNER_OR_SCOPE_PENDING""],""stop"":[""RULE_CONFLICT"",""OWNER_MISSING""]}"	"[""B0"",""C0"",""D0"",""E0"",""I0"",""V0""]"	"[""DER-JUST-N-GEN-022""]"	"[""TC-N-GEN-022-NEG"",""TC-N-GEN-022-POS"",""TC-POSITIVE-FORMULATION-N-GEN-022""]"	"[""CP-01"",""CP-02""]"	ALL_PHASES	Owner, layer, scope, precedence, conflict route, or change authority is incomplete.	"[""IDENTIFY_OWNER"",""DECLARE_SCOPE"",""RESOLVE_OR_REPAIR_CONFLICT"",""RECORD_AUTHORIZED_CHANGE""]"	Owner, scope, layer, precedence, and conflict or change route are recorded.	2.20	UNKNOWN_PRE_V2.18	2.20	v2.21:N-GEN-022	d1f601cab91cc8fd28c0a405c66130fc11a4da686508653da6b5e9ec914c7b2f	7fc5cd2319598583f51c3471749cbf7bc41b3619abca20971cd6cd91723923fc	1a7342db0ec87abcadd0a76721da9029de2068b2103e6c24876e7b939370f9f2
N-GEN-023	BASE	ACTIVE		ACCEPTED_FOR_INTERPRETATION	TRUE	TRUE	FALSE	Bounded consequence verification	A new decision acts prospectively and triggers verification only of explicit material dependencies within a dynamic resource budget.	CORE-NORMATIVE-OWNER	"[""core"",""all_cycles""]"	GOVERNANCE	MANDATORY_RULE	core.normative_integrity	rule.conformance	"[""norm:N-GEN-023""]"	"{""op"":""always""}"	MUST	EVIDENCE_EVALUATED	REQUIRE	COMPLIANT		[]	900	"{""counterevidence_policy"":""HOLD"",""freshness_requirement"":""CURRENT"",""independence_requirement"":""IND_ANY"",""minimum_epistemic_status"":""S1"",""minimum_evidence_count"":1,""required_source_classes"":[]}"	"[""OWNER_OR_SCOPE_PENDING""]"	"[""RULE_CONFLICT"",""OWNER_MISSING""]"	COMPLIANT	REQUIRE	rule.conformance::COMPLIANT	DECLARED_CONFORMING_STATE	"{""exceptions"":[],""hold"":[""OWNER_OR_SCOPE_PENDING""],""stop"":[""RULE_CONFLICT"",""OWNER_MISSING""]}"	"[""B0"",""C0"",""D0"",""E0"",""I0"",""V0""]"	"[""DER-JUST-N-GEN-023""]"	"[""TC-N-GEN-023-NEG"",""TC-N-GEN-023-POS"",""TC-POSITIVE-FORMULATION-N-GEN-023""]"	"[""CP-01"",""CP-02"",""CP-04""]"	ALL_PHASES|C03|C05|C07|C08	Owner, layer, scope, precedence, conflict route, or change authority is incomplete.	"[""IDENTIFY_OWNER"",""DECLARE_SCOPE"",""RESOLVE_OR_REPAIR_CONFLICT"",""RECORD_AUTHORIZED_CHANGE""]"	Owner, scope, layer, precedence, and conflict or change route are recorded.	2.20	UNKNOWN_PRE_V2.18	2.20	v2.21:N-GEN-023	236688bcfea3a933383127f3829420957d0ad4165552a2f953c1d563584636cd	aab075c24019efc540545088fa53e1135af3baea642ed4724e672a71c69bf17e	f8e54699a94bdc9534773a6225abcb83578f11b0fe6461d403fe9a65b166440f
