reference_id	source_file	reference_kind	target_file	target_selector	selector_type	status
REF-e995d96a08853b88ad	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-GEN-054	TEST_ID	RESOLVES
REF-e999fff56c6f532e10	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-PROFILE-TP-PREDICATE-DSL	TEST_ID	RESOLVES
REF-e99fe62ab3eda71138	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-T-N-018-POS	TEST_ID	RESOLVES
REF-e9b6d61717bd2a0064	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O006-05	TSV_PRIMARY_KEY	RESOLVES
REF-e9c3888ad56e0bd5d4	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-T-N-013-POS	TEST_ID	RESOLVES
REF-e9c4133585d00e8e48	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o005-10&page=74&norm_id=N-O005-10	PDF_SECTION	RESOLVES
REF-e9d178586228f52080	assurance/VALIDATION_SPEC.json	EVIDENCE_REFS	repair/REPAIR_PLAN_v2.22.tsv	finding_id=F-220-012	TSV_PRIMARY_KEY	RESOLVES
REF-e9d18574aa32281a34	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	repair/REPAIR_PLAN_v2.22.tsv	finding_id=F-220-015	TSV_PRIMARY_KEY	RESOLVES
REF-e9d321d8c263991bd8	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/OBJECT_CATALOG.tsv	object_type=CalculatingElement	TSV_PRIMARY_KEY	RESOLVES
REF-e9ea945bad89c82c93	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o020-02&page=130&norm_id=N-O020-02	PDF_SECTION	RESOLVES
REF-e9ee88b00bacc6f150	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O004-01-NEG	TEST_ID	RESOLVES
REF-e9f4c6d878378cab3e	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O018-10	TEST_ID	RESOLVES
REF-ea11ce9c93b2c8ac41	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o003-03&page=63&norm_id=N-O003-03	PDF_SECTION	RESOLVES
REF-ea1de1ec59086baaec	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O004-05	NODE_ID	RESOLVES
REF-ea57a11b15ee9a19d5	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O023-07-POS	TEST_ID	RESOLVES
REF-ea57d0a8ed546e26e3	repair/REPAIR_PLAN_v2.22.tsv	REPAIR_EVIDENCE	migration/MIGRATION_v2.20_to_v2.22.tsv	MIG-F-219-003	MIGRATION_ID	RESOLVES
REF-ea719df1341de3834f	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O014-10-POS	TEST_ID	RESOLVES
REF-ea7d7b8d945ecb7236	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-001-POS	TEST_ID	RESOLVES
REF-ea7db09f31be69f90b	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O003-06-NEG	TEST_ID	RESOLVES
REF-ea841ea1f65ce76a7e	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O011-04-POS	TEST_ID	RESOLVES
REF-ea938cb8568555c605	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O025-02-NEG	TEST_ID	RESOLVES
REF-ea9833048c497b15ae	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-TRANSITION-STRUCTURE	TEST_ID	RESOLVES
REF-eaa152bf226fc6833e	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O023-01-NEG	TEST_ID	RESOLVES
REF-eaa2ff057b28f31e9d	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O008-04-NEG	TEST_ID	RESOLVES
REF-eaafd6e2a613a6df0a	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-gen-048&page=29&norm_id=N-GEN-048	PDF_SECTION	RESOLVES
REF-eab36bdddc38d21063	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-SUBSTRATEDECLARATION-BEHAVIOR	TEST_ID	RESOLVES
REF-eaca19d76d20042df3	assurance/TEST_REGISTRY.json	PROJECTION_SPEC_REF	assurance/CYCLE_CROSSWALK.json	phase_id=C03	TSV_PRIMARY_KEY	RESOLVES
REF-eacd1e1cb48b60d5a9	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O017-06	TEST_ID	RESOLVES
REF-ead9dcfb5a3b3847de	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-gen-049&page=30&norm_id=N-GEN-049	PDF_SECTION	RESOLVES
REF-eadb285d51fe5674dc	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-GEN-079	NODE_ID	RESOLVES
REF-eadce4af1d2455d3a3	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O017-07-NEG	TEST_ID	RESOLVES
REF-eae1e2879ef347b96c	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O001-01-NEG	TEST_ID	RESOLVES
REF-eae892a9c85c2e2be3	assurance/TEST_REGISTRY.json	PROJECTION_SPEC_REF	assurance/CYCLE_CROSSWALK.json	phase_id=C04	TSV_PRIMARY_KEY	RESOLVES
REF-eaf2f7b2c6df4d2357	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/OBJECT_CATALOG.tsv	object_type=Authority	TSV_PRIMARY_KEY	RESOLVES
REF-eaf32d48c4dace4150	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/TEST_PROFILES.json	profile_id=TP-NORM-POSITIVE-STATE	TSV_PRIMARY_KEY	RESOLVES
REF-eaf575f8e02f9f6776	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o022-05&page=139&norm_id=N-O022-05	PDF_SECTION	RESOLVES
REF-eaf619ccb49c94c7f5	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-T-N-018-POS	TEST_ID	RESOLVES
REF-eaf9fb72f52cbbb4df	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O009-07-POS	TEST_ID	RESOLVES
REF-eb021a52badd99e156	repair/REPAIR_PLAN_v2.22.tsv	MIGRATION_ID	migration/MIGRATION_v2.20_to_v2.22.tsv	MIG-F-219-015	MIGRATION_ID	RESOLVES
REF-eb15144fddf094d1b5	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O007-06-POS	TEST_ID	RESOLVES
REF-eb263dd6b921b4d240	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O010-10	TEST_ID	RESOLVES
REF-eb28782f2630b1728c	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-091-NEG	TEST_ID	RESOLVES
REF-eb30d80712564ee8da	repair/REPAIR_PLAN_v2.22.tsv	CHECK_ID	assurance/VALIDATION_SPEC.json	CHECK-F-220-005	CHECK_ID	RESOLVES
REF-eb49ca376005cb9229	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/BEHAVIOR_PROFILES.json	/profiles/2	JSON_POINTER	RESOLVES
REF-eb4e6ca6002791ca84	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O027-10	TEST_ID	RESOLVES
REF-eb524fb794e9aa05f6	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O013-05-POS	TEST_ID	RESOLVES
REF-eb5c4417f20f612345	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-RUNTIME-DRAFT-FINAL-SEPARATION	TEST_ID	RESOLVES
REF-eb5e1c6169cbc153c0	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-092-NEG	TEST_ID	RESOLVES
REF-eb70a37d5674d52674	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O017-07	TSV_PRIMARY_KEY	RESOLVES
REF-eb7bf63f18c8523593	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=T-N-013	TSV_PRIMARY_KEY	RESOLVES
REF-eb7cce0141eefd4967	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-MACHINEPHASE-STRUCTURE	TEST_ID	RESOLVES
REF-eb7d0aa12f91d45acc	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O018-06-POS	TEST_ID	RESOLVES
REF-eb9f8165964913a492	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o014-06&page=108&norm_id=N-O014-06	PDF_SECTION	RESOLVES
REF-eba703346ec5342472	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-056-NEG	TEST_ID	RESOLVES
REF-ebad52db97b05843f8	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	CP-06	NODE_ID	RESOLVES
REF-ebb3b877f285ec85f8	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	LIM-N-O026-06	NODE_ID	RESOLVES
REF-ebe30699766c9bdd4a	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-GEN-014	TEST_ID	RESOLVES
REF-ebf45f4c19c3481589	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-FACT-BEHAVIOR	TEST_ID	RESOLVES
REF-ec393ac9f04fbfb381	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O027-03-POS	TEST_ID	RESOLVES
REF-ec42dde498701f3c78	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O013-03-NEG	TEST_ID	RESOLVES
REF-ec4660c877bb03d85c	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O015-06	TEST_ID	RESOLVES
REF-ec4d7225d30550bc1d	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O008-06-NEG	TEST_ID	RESOLVES
REF-ec4ddac113ce4aa239	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-F-220-015-CLOSURE	TEST_ID	RESOLVES
REF-ec6366c182c8334bd2	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o003-01&page=62&norm_id=N-O003-01	PDF_SECTION	RESOLVES
REF-ec75d87533e8b9a6df	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O015-03	NODE_ID	RESOLVES
REF-ec8091ea00302d2adc	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O023-04-POS	TEST_ID	RESOLVES
REF-ec882646364e7fe06f	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-T-N-033	TEST_ID	RESOLVES
REF-ec8bce30838b66aca5	repair/REPAIR_PLAN_v2.22.tsv	MIGRATION_ID	migration/MIGRATION_v2.20_to_v2.22.tsv	MIG-F-219-016	MIGRATION_ID	RESOLVES
REF-ec9410b569b89f9746	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-GEN-076	TEST_ID	RESOLVES
REF-ec98c38e1e593925cd	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-PROFILE-TP-RUNTIME-SCHEMA	TEST_ID	RESOLVES
REF-ec9e2998ef00954eec	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O016-07-POS	TEST_ID	RESOLVES
REF-ecadec9bee67e41a6b	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-BRANCH-BEHAVIOR	TEST_ID	RESOLVES
REF-ecb2a4f98b73f08133	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-GEN-068	TSV_PRIMARY_KEY	RESOLVES
REF-ecb879aa36114fc49c	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O005-04	TEST_ID	RESOLVES
REF-ecd839669d1c5ac5c4	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O007-04-NEG	TEST_ID	RESOLVES
REF-ecdf09fe05a6b51c6a	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-CARRIER-BEHAVIOR	TEST_ID	RESOLVES
REF-ecfad7e1b95a9ff3cb	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/OBJECT_CATALOG.tsv	object_type=ActionExecutionRecord	TSV_PRIMARY_KEY	RESOLVES
REF-ed3007ad741a0e72cd	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	02_Temnik_Personal_Layer_v2.22_EN.pdf	section_id=t-n-033&page=17&norm_id=T-N-033	PDF_SECTION	RESOLVES
REF-ed40e0ca25321b8ffb	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O011-10-NEG	TEST_ID	RESOLVES
REF-ed44106e8f0fc3f15c	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O021-01	TEST_ID	RESOLVES
REF-ed48b28dbd28333e60	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O003-10-POS	TEST_ID	RESOLVES
REF-ed550e1e8e632de380	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-F-221-003-REGRESSION	TEST_ID	RESOLVES
REF-ed5bc90f8767828370	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O013-07-NEG	TEST_ID	RESOLVES
REF-ed6d0ae29720c581a9	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o004-02&page=67&norm_id=N-O004-02	PDF_SECTION	RESOLVES
REF-ed6da7ee46481c13c4	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o014-07&page=109&norm_id=N-O014-07	PDF_SECTION	RESOLVES
REF-ed824de59cdbd9cc41	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-T-N-040-NEG	TEST_ID	RESOLVES
REF-ed99478c35205b5b13	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-GEN-080	TEST_ID	RESOLVES
REF-eda11332f48748c5c2	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	02_Temnik_Personal_Layer_v2.22_EN.pdf	section_id=t-n-041&page=21&norm_id=T-N-041	PDF_SECTION	RESOLVES
REF-edb0c6b7abc30fe233	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O026-02-POS	TEST_ID	RESOLVES
REF-edb10b4ef9cc27b9cd	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-OBJECT-REVISION-BEHAVIOR	TEST_ID	RESOLVES
REF-edb74648d8e73983aa	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O026-10	NODE_ID	RESOLVES
REF-edc9a8a19d4ca64613	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O014-01	NODE_ID	RESOLVES
REF-edd29b4c03ca78d004	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O028-04-NEG	TEST_ID	RESOLVES
REF-edd88ed6068934b3a3	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O020-05	TEST_ID	RESOLVES
REF-ede3c06e48baba0322	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	repair/REPAIR_PLAN_v2.22.tsv	finding_id=F-220-001	TSV_PRIMARY_KEY	RESOLVES
REF-ede61d1b100ddf8bbf	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-DECLARATIVE-EXECUTION-TERMINOLOGY	TEST_ID	RESOLVES
REF-ee01ae38f47c049210	repair/REPAIR_PLAN_v2.22.tsv	CHECK_ID	assurance/VALIDATION_SPEC.json	CHECK-F-219-019	CHECK_ID	RESOLVES
REF-ee264f25ed22de80c4	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O023-02-NEG	TEST_ID	RESOLVES
REF-ee2f10871e4d6da6b2	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-GEN-085	NODE_ID	RESOLVES
REF-ee36accfe665e8b900	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-GEN-078	TSV_PRIMARY_KEY	RESOLVES
REF-ee3724dc2a9948ecb8	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o026-07&page=156&norm_id=N-O026-07	PDF_SECTION	RESOLVES
REF-ee7b2016f47ecad046	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o023-04&page=143&norm_id=N-O023-04	PDF_SECTION	RESOLVES
REF-ee9dc336abc1e42760	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-T-N-035-NEG	TEST_ID	RESOLVES
REF-eea20c8c885cecaa47	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TEST-F-219-014-CLOSURE	TEST_ID	RESOLVES
REF-eeb8e36e4533c6c51c	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O024-03-POS	TEST_ID	RESOLVES
REF-eebed5e3d134ea6a70	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	02_Temnik_Personal_Layer_v2.22_EN.pdf	section_id=t-n-005&page=5&norm_id=T-N-005	PDF_SECTION	RESOLVES
REF-eecb99d42113530844	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O010-01-NEG	TEST_ID	RESOLVES
REF-eed5567864345d044e	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/TEST_VECTORS.json	/tests/4	JSON_POINTER	RESOLVES
REF-eee57fc526eafd81d0	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O022-07	NODE_ID	RESOLVES
REF-ef17e40d8c249cae35	assurance/JUSTIFICATION_GRAPH.json	CANONICAL_REF	02_Temnik_Personal_Layer_v2.22_EN.pdf	section_id=t-n-024&page=13&norm_id=T-N-024	PDF_SECTION	RESOLVES
REF-ef28d4345798c7c691	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O008-05	TSV_PRIMARY_KEY	RESOLVES
REF-ef3cb11c28c8931bbc	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-T-N-035-NEG	TEST_ID	RESOLVES
REF-ef450a8a939dfe59cb	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-058-NEG	TEST_ID	RESOLVES
REF-ef4c2a364d0007cb88	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-GEN-027	TSV_PRIMARY_KEY	RESOLVES
REF-ef5658b2e2cdc7947e	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	01_BOIS_Base_Core_v2.22_EN.pdf	section_id=n-o024-06&page=148&norm_id=N-O024-06	PDF_SECTION	RESOLVES
REF-ef5dd08a2182b9dc0d	repair/REPAIR_PLAN_v2.22.tsv	MIGRATION_ID	migration/MIGRATION_v2.20_to_v2.22.tsv	MIG-F-220-015	MIGRATION_ID	RESOLVES
REF-ef5e015fce81034f25	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-T-N-033-POS	TEST_ID	RESOLVES
REF-ef740a58a6d9f22440	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O011-04-NEG	TEST_ID	RESOLVES
REF-ef78783d333834d38d	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O020-04	TEST_ID	RESOLVES
REF-ef8474ad2cc635711e	assurance/VALIDATION_SPEC.json	EVIDENCE_REFS	repair/REPAIR_PLAN_v2.22.tsv	finding_id=F-220-003	TSV_PRIMARY_KEY	RESOLVES
REF-ef881a544db4c2cc7c	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-030-NEG	TEST_ID	RESOLVES
REF-ef8dad77b090060f56	assurance/BUILD_DEPENDENCY_DAG.tsv	FILE	migration/VERSION_LINEAGE.tsv		FILE	RESOLVES
REF-ef961afc011e73c01a	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-005-POS	TEST_ID	RESOLVES
REF-efa36ef65de0145a32	assurance/JUSTIFICATION_GRAPH.json	NODE_ID	assurance/JUSTIFICATION_GRAPH.json	DER-JUST-N-O003-07	NODE_ID	RESOLVES
REF-efa95cccadc4b11ff0	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O005-07	TEST_ID	RESOLVES
REF-efb0cc7f875cdaad6e	assurance/PDF_LOCATION_MAP.tsv	PDF_SECTION	02_Temnik_Personal_Layer_v2.22_EN.pdf	section_id=t-n-010&page=7&norm_id=T-N-010	PDF_SECTION	RESOLVES
REF-efcbeb0a0d4616cb2b	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-GEN-010-POS	TEST_ID	RESOLVES
REF-efd494895b733300cc	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	migration/MIGRATION_v2.20_to_v2.22.tsv	MIG-F-219-013	MIGRATION_ID	RESOLVES
REF-eff63cf4a4ae0a627e	assurance/TEST_BINDINGS.tsv	EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O005-05-NEG	TEST_ID	RESOLVES
REF-f0084934883d2bfb5e	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-N-O017-02-NEG	TEST_ID	RESOLVES
REF-f0131d597111ffd83b	assurance/TEST_REGISTRY.json	EVIDENCE_REFERENCE	assurance/NORM_CATALOG.tsv	norm_id=N-O023-10	TSV_PRIMARY_KEY	RESOLVES
REF-f0170961f301ae1321	assurance/TEST_REGISTRY.json	EXECUTION_EVIDENCE_REF	assurance/TEST_EXECUTION_RECEIPT.tsv	TC-POSITIVE-FORMULATION-N-O007-03	TEST_ID	RESOLVES
